id,EAP,HPL,MWS
id10699,0.0030108185,0.9953793,0.0016098792
id08693,0.9981754,0.0011202977,0.0007043713
id11944,0.47874704,0.50440663,0.016846329
id02240,0.23200242,0.7420991,0.025898471
id23124,0.8913859,0.054708865,0.05390522
id05465,0.16331632,0.35698804,0.47969562
id15540,0.01536949,0.9352299,0.049400613
id16715,0.017596072,0.049670536,0.9327334
id12563,0.0038522733,0.0020172873,0.99413043
id00583,0.010928782,0.009483682,0.97958755
id27730,0.13390937,0.13848957,0.72760105
id00896,0.0032825074,0.0006446579,0.9960729
id15031,0.77472705,0.068952076,0.1563209
id23271,0.0024119157,0.99410397,0.0034841525
id17004,0.2907202,0.021135703,0.6881441
id10247,0.05642431,0.6893974,0.25417832
id12055,0.95686644,0.0048571792,0.038276356
id22719,0.73585266,0.011217481,0.2529298
id06891,0.0015958899,0.9979594,0.00044477408
id27281,0.7857063,0.13080545,0.08348829
id23104,0.9787071,0.011300874,0.009992041
id14491,0.13047555,0.8466237,0.022900669
id24292,0.06877129,0.8485535,0.08267522
id15777,0.062367786,0.025458386,0.91217387
id22522,0.0010366522,0.00051064446,0.99845266
id25136,0.0008860444,0.9986951,0.0004188518
id17735,0.8149952,0.1541664,0.030838411
id18869,0.66278976,0.044379212,0.29283103
id20815,0.034711797,0.93580765,0.029480536
id15238,0.6497673,0.018542726,0.33168998
id24454,0.00094604515,0.0009467352,0.9981072
id14402,0.018116504,0.0005848059,0.9812986
id10985,0.9833815,0.015221972,0.001396557
id12747,0.9710249,0.0014078595,0.027567325
id11581,0.6815645,0.059483744,0.25895175
id07594,0.99713695,0.0013926144,0.0014704249
id08240,0.513741,0.43831828,0.047940712
id12773,0.00697922,0.9642758,0.028745007
id12838,0.6131903,0.107206784,0.27960294
id23322,0.08814499,0.90900826,0.0028467418
id22344,0.8291438,0.11189517,0.05896105
id12881,0.83435625,0.039508935,0.12613477
id20147,0.002388117,0.0013719726,0.9962399
id13261,0.32919377,0.647574,0.023232235
id01842,0.0020881984,0.0008125,0.9970993
id25884,0.99610376,0.0034466896,0.00044959376
id01643,0.2296853,0.5913834,0.17893133
id26737,0.0012426955,0.9984877,0.00026957315
id10558,0.08400056,0.64853644,0.26746303
id20458,0.0010376584,0.00026812474,0.99869424
id23965,0.068090975,0.8186177,0.1132913
id26758,0.53404486,0.036148738,0.42980644
id27519,0.58893377,0.123623356,0.28744286
id20676,0.60156727,0.31059995,0.08783281
id10536,0.5990476,0.027048057,0.37390438
id12652,0.9731943,0.0004913662,0.02631432
id00041,0.008807523,0.0017260704,0.98946637
id16051,0.62779045,0.22302783,0.14918172
id02396,0.43483073,0.0076962137,0.55747306
id00294,0.001395353,0.0006272006,0.99797744
id07695,0.70062274,0.058699258,0.24067795
id12440,0.32367107,0.6688837,0.0074452492
id18373,0.27646965,0.6998315,0.023698859
id16812,0.001056096,0.99876285,0.00018108763
id20901,0.0013651308,0.9983197,0.00031511413
id12076,0.3166624,0.015972639,0.667365
id19184,0.55351025,0.05342055,0.39306924
id08937,0.013338058,0.9696032,0.017058838
id08181,0.24519737,0.47389036,0.28091222
id10111,0.9985297,0.0006042159,0.0008660831
id24104,0.41251776,0.4309355,0.15654674
id24837,0.32399744,0.61334836,0.06265418
id15659,0.20046388,0.19756767,0.6019685
id14673,0.6530892,0.0448705,0.30204022
id22539,0.12492315,0.07043654,0.80464035
id22413,0.7608453,0.19570205,0.04345259
id19433,0.38145494,0.28204638,0.33649868
id11633,0.0009086867,0.0004547671,0.99863654
id04727,0.014719286,0.008274906,0.9770058
id26735,0.47473982,0.419945,0.105315186
id17167,0.0014104036,0.99822265,0.000366988
id04188,0.005413858,0.99385214,0.00073399383
id07861,0.77248067,0.21833672,0.009182598
id05163,0.46153787,0.024442427,0.51401967
id14142,0.5141199,0.29378006,0.19210006
id16011,0.9126822,0.016147705,0.07117008
id24117,0.047098745,0.93718237,0.015718818
id06439,0.039326258,0.0027717797,0.95790195
id06481,0.060911298,0.014843012,0.92424566
id10069,0.9667013,0.023553086,0.009745588
id11204,0.2165,0.027859885,0.7556401
id15541,0.0023814705,0.0004121846,0.9972063
id11872,0.0032455495,0.99636936,0.00038508401
id21639,0.0021283627,0.99742043,0.00045116752
id19801,0.0113202995,0.0025167798,0.98616296
id15798,0.43656814,0.5150101,0.048421778
id18282,0.0015365441,0.00029991588,0.9981635
id27107,0.5488887,0.04875036,0.40236098
id23052,0.99880636,0.0004192154,0.0007744207
id19129,0.008769388,0.98993313,0.0012975119
id08088,0.06609915,0.9183971,0.015503753
id26398,0.97076744,0.008748466,0.020484108
id06010,0.6355002,0.10198539,0.26251444
id24813,0.9843694,0.0036905755,0.011939968
id27399,0.13071787,0.050729144,0.818553
id15776,0.9337023,0.064732224,0.0015655512
id25955,0.005790652,0.0005001472,0.9937092
id19866,0.0059658973,0.987638,0.0063960496
id00804,0.0015127513,0.0004324782,0.99805474
id03140,0.98099226,0.012682658,0.0063250964
id21261,0.24539167,0.012157734,0.7424506
id11754,0.68470144,0.29184407,0.023454508
id07880,0.7016384,0.017812632,0.28054893
id25080,0.46649644,0.29454753,0.23895608
id09317,0.8519525,0.09507972,0.05296776
id15488,0.20314044,0.77212983,0.024729675
id19606,0.9469147,0.034609307,0.018475993
id14247,0.2327476,0.0032844252,0.76396793
id21692,0.42139864,0.07066933,0.50793207
id24843,0.45430467,0.061365664,0.48432964
id11433,0.38890648,0.19673769,0.41435587
id04705,0.00064615725,0.99916875,0.00018506616
id04583,0.03547967,0.95406514,0.010455257
id21401,0.22993334,0.0108174635,0.7592492
id20649,0.67904156,0.26405802,0.056900363
id02631,0.12565684,0.83543736,0.03890578
id19128,0.3098197,0.620581,0.06959937
id27401,0.07987877,0.8964206,0.02370067
id10015,0.7390162,0.1966661,0.064317726
id09875,0.83832735,0.11322248,0.04845015
id07941,0.98459363,0.0074097244,0.007996609
id00882,0.8184669,0.08695389,0.094579235
id14143,0.984397,0.004812483,0.0107905185
id02713,0.011367573,0.0024292336,0.9862032
id16462,0.012994901,0.3367864,0.6502187
id08522,0.75716317,0.17108466,0.071752116
id07181,0.000450379,0.9993549,0.00019477536
id20918,0.0026184786,0.0016837914,0.99569774
id06178,0.06990035,0.006031965,0.9240677
id08857,0.64719373,0.32694933,0.025856955
id23193,0.9838706,0.0010003593,0.01512905
id19651,0.9993911,0.00032406033,0.00028479315
id09135,0.049346134,0.0011060921,0.94954777
id16416,0.002886499,0.99682707,0.00028638792
id03990,0.89352494,0.058172897,0.048302118
id09922,0.003271449,0.0038835227,0.992845
id17688,0.13179632,0.023227664,0.84497607
id05846,0.7826471,0.1258215,0.09153141
id22599,0.00020560014,0.9997358,5.8650374e-05
id15087,0.5467138,0.37120903,0.08207714
id14711,0.10141793,0.66783273,0.23074935
id09969,0.0018484099,0.9976922,0.00045936395
id21377,0.0017397222,0.00067324797,0.9975871
id25247,0.120875865,0.79252183,0.08660237
id23590,0.113904,0.877729,0.008366974
id21390,0.33370185,0.06553439,0.60076374
id21176,0.16813585,0.58341306,0.24845111
id27310,0.9093907,0.021331616,0.06927773
id03802,0.00878068,0.00085493975,0.9903644
id19012,0.9952493,0.0014717339,0.0032789349
id02414,0.105430454,0.019762293,0.87480724
id21814,0.4852423,0.16643518,0.34832254
id00247,0.89985603,0.08367666,0.01646729
id24584,0.9989261,0.00056063966,0.0005132604
id01109,0.4867898,0.030842677,0.48236755
id07953,0.97000444,0.011138334,0.018857224
id02030,0.555239,0.3921652,0.052595776
id23912,0.6144347,0.11982711,0.26573816
id13856,0.67683494,0.061300717,0.26186433
id18661,0.00038196574,0.9994723,0.00014577086
id16595,0.007810264,0.006910555,0.9852792
id11387,0.109003626,0.023505375,0.86749107
id12489,0.16007523,0.11103795,0.7288868
id26079,0.9913025,0.0027457078,0.0059517357
id05553,0.7074208,0.21095401,0.08162519
id09596,0.5892167,0.40345198,0.007331277
id23663,0.004334598,0.9945933,0.0010720658
id25726,0.85569793,0.031320598,0.11298143
id18105,0.012158188,0.014125962,0.9737159
id23249,0.019652015,0.96902966,0.0113183
id19756,0.031303376,0.0010628679,0.9676338
id23981,0.012736377,0.8709858,0.116277836
id11521,0.016965808,0.0034251225,0.9796091
id17449,0.02113143,0.0015650223,0.97730356
id15479,0.9668454,0.017332723,0.015821822
id13555,0.001452374,0.0018793718,0.9966683
id01520,0.34666952,0.008721159,0.6446093
id03093,0.97759664,0.006875614,0.015527756
id09992,0.65762013,0.10335346,0.23902641
id06668,0.75271994,0.22489318,0.02238694
id19568,0.8811389,0.077104494,0.041756634
id17963,0.8882053,0.044171676,0.06762303
id04142,0.84741116,0.107642524,0.044946346
id24508,0.003096756,0.0018653721,0.99503785
id10791,0.62347716,0.023970388,0.35255247
id01228,0.21494082,0.03390541,0.75115377
id24879,0.6510711,0.22055398,0.12837495
id19795,0.23944914,0.50879467,0.25175616
id02488,0.062192664,0.024754966,0.9130523
id10204,0.5401649,0.30795884,0.15187629
id20878,0.5033103,0.24406467,0.25262496
id10163,0.1286847,0.0263375,0.84497774
id26439,0.13554473,0.026394099,0.8380611
id06268,0.7509958,0.24689206,0.002112108
id05530,0.009791629,0.000737902,0.9894705
id15914,0.00576964,0.98736435,0.006865969
id21656,0.3244421,0.6499392,0.02561874
id16473,0.37231863,0.54035544,0.087325945
id11262,0.0038769364,0.00023252181,0.9958905
id15332,0.0014010428,0.00020788559,0.9983911
id01765,0.0015458814,0.00022566286,0.9982285
id12527,0.9450179,0.013073647,0.041908447
id16877,0.0045965994,0.000690259,0.9947131
id19105,0.38348177,0.4475982,0.16891998
id19533,0.9905805,0.00075727125,0.008662264
id27557,0.00042602568,0.99929714,0.00027679873
id19487,0.12125558,0.049360894,0.8293835
id25958,0.011442096,0.0052399873,0.98331785
id22331,0.4105466,0.065426424,0.524027
id13674,0.82787186,0.07302268,0.099105425
id04688,0.9995011,0.0002447824,0.00025406585
id25663,0.002970097,0.0009681096,0.99606174
id00344,0.11346748,0.8766953,0.009837229
id11323,0.9774175,0.016075296,0.006507174
id18670,0.16055804,0.8345175,0.004924522
id23811,0.90119344,0.024986938,0.07381954
id27702,0.9904199,0.006733117,0.002846952
id09979,0.99649113,0.0007725733,0.0027363028
id25040,0.00052118994,0.99927336,0.00020546741
id00083,0.9595734,0.039641205,0.0007853514
id19751,0.9689681,0.025064446,0.0059673963
id19385,0.06859859,0.29647905,0.6349223
id22498,0.9455377,0.03543456,0.019027812
id20381,0.4874356,0.30286252,0.20970187
id00428,0.0013935138,0.00015987633,0.99844664
id26942,0.046854105,0.30180225,0.65134364
id10242,0.41437626,0.11580993,0.4698138
id08136,0.021710292,0.009116525,0.9691732
id00055,0.0013821528,0.0005946326,0.9980233
id15243,0.32188067,0.21669006,0.46142924
id13954,0.7446489,0.12514675,0.13020442
id26797,0.9862287,0.00028094448,0.013490371
id11384,0.0007264406,0.99631625,0.0029572833
id07965,0.61933994,0.10682378,0.27383628
id19311,0.5908227,0.051113453,0.3580638
id08841,0.54539436,0.31076992,0.14383571
id14884,0.7216524,0.06059331,0.21775427
id10859,0.9833333,0.0057332655,0.010933414
id10460,0.9251782,0.063765734,0.011056092
id25236,0.30621317,0.103803486,0.58998334
id19325,0.0056778383,0.99288416,0.001438055
id03265,0.23845424,0.66600895,0.09553679
id08636,0.009741583,0.98902166,0.0012367705
id11848,0.001638474,0.9969971,0.0013644701
id20945,0.58212364,0.14582816,0.27204823
id04971,0.75930357,0.06056583,0.18013059
id08496,0.9712342,0.026800163,0.0019656615
id23091,0.093476094,0.030299166,0.87622476
id06654,0.08610622,0.880279,0.03361483
id10002,0.28336543,0.7114434,0.0051911655
id16426,0.62809336,0.05383693,0.31806973
id12285,0.00055103283,0.99929965,0.0001493594
id18466,0.99783677,0.0012654985,0.00089777
id27110,0.9995066,0.00018810957,0.00030530605
id07502,0.6036553,0.08011486,0.31622988
id02890,0.13077994,0.7993726,0.069847435
id19800,0.21935324,0.7445057,0.03614105
id19162,0.709596,0.046344444,0.24405958
id23696,0.53261995,0.41849804,0.04888201
id25580,0.9481681,0.032855216,0.01897669
id09671,0.056472432,0.91672504,0.026802577
id21501,0.00067820656,0.9989592,0.0003625518
id23983,0.0023556263,0.00058449316,0.9970599
id15163,0.0044620107,0.9736043,0.02193369
id03351,0.00046251138,0.9988618,0.0006756999
id07575,0.043043155,0.93152404,0.025432738
id12149,0.7106078,0.05211442,0.23727773
id10262,0.37101465,0.5304519,0.09853343
id20055,0.04760507,0.94570506,0.0066898596
id16660,0.99474937,0.0013297361,0.003920853
id03200,0.12830028,0.7277282,0.1439715
id19508,0.3044483,0.036844723,0.65870696
id03793,0.000965736,0.9989322,0.000102013524
id19882,0.02842752,0.8991287,0.07244375
id16261,0.8443688,0.14962052,0.0060106674
id22519,0.0015165797,0.0011368399,0.9973465
id24023,0.11955369,0.8671922,0.013254072
id04432,0.7510825,0.09288802,0.15602952
id06228,0.99687,0.0022034533,0.00092662964
id20655,0.34443095,0.018201385,0.6373677
id10603,0.056063253,0.9383234,0.0056134
id05162,0.62071186,0.33806056,0.041227587
id18462,0.01373934,0.018791469,0.9674692
id10034,0.021343756,0.968747,0.009909213
id20090,0.0009804715,0.0006180959,0.99840146
id10966,0.20123,0.043129582,0.75564045
id10696,0.0027007505,0.99648994,0.0008092815
id01326,0.65024674,0.10477236,0.24498095
id03613,0.010371374,0.9870552,0.0025733898
id01794,0.24418794,0.63149935,0.12431271
id26181,0.0031203628,0.0013757028,0.99550396
id27587,0.42809883,0.56987166,0.0020294706
id08364,0.9694512,0.029455662,0.0010931562
id24179,0.72294724,0.05966736,0.2173854
id02284,0.6852743,0.30200642,0.01271924
id10671,0.9921779,0.0040580304,0.0037640529
id08252,0.64652735,0.08253337,0.2709393
id15951,0.4687031,0.26797047,0.26332647
id21864,0.0010468801,0.0003497595,0.9986034
id04453,0.0024284034,0.99722654,0.000345043
id12771,0.36605114,0.11321585,0.520733
id09751,0.76172423,0.092824444,0.14545134
id10572,0.813078,0.09361652,0.09330548
id13036,0.025470162,0.025166253,0.9493636
id00112,0.29987875,0.21475019,0.48537108
id13299,0.009362123,0.0060426467,0.9845953
id00858,0.31730068,0.04086375,0.64183563
id08297,0.32664847,0.657308,0.016043527
id11005,0.0023368937,0.0014272303,0.9962359
id25101,0.01048141,0.9530999,0.03641861
id26150,0.9983668,0.00095178135,0.0006814755
id13836,0.99776304,0.0017086243,0.00052835344
id07352,0.013142247,0.9624188,0.024438923
id08883,0.7653387,0.018689545,0.21597174
id09328,0.16004974,0.5004719,0.3394783
id03934,0.015202261,0.6156132,0.36918455
id14064,0.026706994,0.96001947,0.013273567
id06643,0.73397547,0.23190883,0.03411567
id21558,0.9917908,0.0048309495,0.0033782844
id17053,0.27225864,0.06164753,0.66609377
id06434,0.66811955,0.026526697,0.30535376
id16616,0.009823848,0.0015356769,0.98864055
id03306,0.07268807,0.02075945,0.90655243
id07375,0.023359124,0.8985477,0.0780931
id07934,0.20682152,0.012523737,0.7806548
id02202,0.46275863,0.0019657344,0.53527564
id03667,0.92455924,0.028065788,0.047374956
id27531,0.8802448,0.07827185,0.041483354
id00608,0.0013815617,0.99430954,0.004308862
id18141,0.049436573,0.11109996,0.8394635
id00008,0.9898129,0.0097217085,0.00046541262
id08845,0.32396108,0.031831726,0.6442072
id16610,0.99718887,0.0009673919,0.0018437792
id07464,0.029019935,0.0014642379,0.96951586
id02189,0.9722415,0.015714267,0.012044158
id17456,0.025067708,0.012796685,0.96213555
id09421,0.020056767,0.00359976,0.97634345
id12813,0.052892953,0.7874495,0.15965752
id23428,0.010544032,0.013647711,0.97580826
id01358,0.97960645,0.019289428,0.0011041012
id02737,0.020138085,0.89437157,0.085490316
id27430,0.010998086,0.004167867,0.9848341
id12857,0.17983839,0.5943775,0.22578406
id01905,0.012316903,0.0006487056,0.9870344
id18314,0.9940055,0.00425449,0.0017400798
id02216,0.9625129,0.017392477,0.020094562
id04034,0.003217027,0.9957606,0.0010223793
id11461,0.0012719819,0.9983992,0.00032877724
id09397,0.1161866,0.10172785,0.78208554
id25870,0.28774184,0.09514955,0.61710864
id11653,0.20921282,0.016217012,0.77457017
id10046,0.9809935,0.009172722,0.009833712
id27294,0.948062,0.04234427,0.009593705
id09975,0.8378766,0.12150217,0.040621217
id09133,0.07106249,0.06711526,0.86182225
id08410,0.71327513,0.041729465,0.24499536
id19062,0.1064098,0.86682546,0.026764754
id26530,0.002343355,0.00076239713,0.99689424
id09772,0.3370103,0.028132476,0.63485724
id10360,0.9837427,0.008302339,0.007955028
id12530,0.0046193413,0.99500114,0.00037949698
id06013,0.16392095,0.096269734,0.7398093
id10525,0.5942966,0.045188874,0.36051458
id25934,0.01752754,0.9175134,0.06495908
id10624,0.85879517,0.12379206,0.017412735
id16000,0.015803512,0.0011618496,0.9830346
id01995,0.70874023,0.010803308,0.28045648
id26809,0.0027439033,0.00022973138,0.9970264
id06631,0.0016729987,0.9977831,0.00054391887
id23869,0.021937303,0.036678173,0.94138455
id06357,0.048904996,0.92001134,0.031083632
id02926,0.0025976147,0.0010383974,0.99636406
id14130,0.9507065,0.00041395656,0.04887958
id12672,0.08683716,0.9069642,0.006198634
id21593,0.9843332,0.009914726,0.005752049
id06089,0.0020486673,0.9974777,0.00047363693
id09878,0.023203503,0.00835028,0.96844625
id06940,0.02421767,0.9646703,0.011112078
id11312,0.0034397184,0.9961403,0.00041997383
id25039,0.06891032,0.021935146,0.90915453
id25401,0.44970602,0.46728694,0.083007045
id21772,0.42494038,0.1614812,0.41357845
id22915,0.09272867,0.71473515,0.19253615
id01096,0.3113132,0.49852064,0.19016612
id15071,0.000996451,0.9987968,0.00020668094
id01062,0.036836557,0.0016883065,0.96147513
id09059,0.00023241094,0.9996767,9.091236e-05
id16954,0.7194524,0.03439774,0.24614988
id11730,0.78331083,0.008536802,0.20815234
id26294,0.11063193,0.019350264,0.87001777
id00940,0.13473357,0.46297526,0.40229118
id08422,0.7654032,0.1657997,0.06879704
id14612,0.0013541089,0.0011130912,0.9975327
id11545,0.6916929,0.22642581,0.081881285
id24921,0.061512105,0.04904273,0.8894451
id18942,0.4778299,0.037819028,0.48435113
id23652,0.025495522,0.9529303,0.021574192
id07261,0.7685207,0.020007867,0.21147144
id11791,0.9253832,0.047425985,0.027190788
id07207,0.0193819,0.058145687,0.9224724
id19774,0.9855304,0.004931803,0.0095378505
id06049,0.7202509,0.11739252,0.16235663
id13983,0.39386028,0.048309017,0.5578307
id27463,0.1410717,0.012770268,0.84615797
id09046,0.017316515,0.07711249,0.90557104
id25994,0.10437153,0.89271146,0.0029170197
id02689,0.1104518,0.76559865,0.1239495
id14829,0.056954753,0.94212455,0.0009206908
id20759,0.0024154114,0.0001553429,0.9974292
id27848,0.9559784,0.02158396,0.022437658
id08225,0.00545398,0.00446352,0.99008256
id17637,0.30018944,0.01642767,0.68338287
id15355,0.9154452,0.019602459,0.064952314
id13448,0.08938992,0.5083527,0.40225744
id01981,0.050013036,0.86865425,0.08133266
id09107,0.34239003,0.056843873,0.6007661
id20630,0.8213072,0.16868655,0.0100062415
id10726,0.4055616,0.5686868,0.02575164
id03636,0.0047530434,0.0006632319,0.9945838
id01736,0.3413876,0.566892,0.09172038
id23828,0.412336,0.4723507,0.11531337
id27861,0.540818,0.024023095,0.43515897
id14983,0.99574333,0.0031475308,0.0011090584
id04726,0.15705779,0.41345644,0.42948577
id03313,0.017249208,0.0007576493,0.9819932
id21981,0.1794631,0.80295324,0.017583683
id20082,0.8481925,0.13974728,0.0120601505
id03502,0.9025494,0.049181618,0.048269022
id04804,0.95832884,0.027720368,0.013950738
id20635,0.13352361,0.008649499,0.85782695
id09564,0.76706,0.13574883,0.097191155
id01354,0.46170023,0.48951438,0.04878538
id09441,0.12590536,0.04025752,0.8338371
id07175,0.8901654,0.08849878,0.02133585
id15544,0.22129521,0.040590342,0.7381145
id25935,0.656024,0.07999614,0.26397988
id19230,0.04516349,0.9534173,0.0014192043
id00718,0.20474128,0.010009515,0.7852492
id00274,0.9830426,0.014497009,0.0024604227
id16546,0.69445014,0.26222628,0.043323547
id02136,0.0024315927,0.99648064,0.0010877753
id19618,0.021926597,0.8452243,0.13284904
id00503,0.056993555,0.004482593,0.9385239
id11300,0.018644461,0.97955644,0.0017990504
id21526,0.0002509261,0.999708,4.1016898e-05
id07300,0.14981438,0.77711207,0.07307357
id18782,0.059359595,0.9373085,0.0033319322
id01883,0.022223393,0.9633142,0.014462423
id25235,0.60826635,0.21285732,0.17887631
id03747,0.05825923,0.0025199808,0.9392208
id07155,0.8254071,0.06518706,0.109405875
id00565,0.9989182,0.00078136846,0.00030053046
id11232,0.9792429,0.002125837,0.018631296
id00722,0.019933458,0.95232576,0.027740808
id19963,0.74419093,0.15065557,0.10515351
id16866,0.95392525,0.005843007,0.040231694
id17280,0.0010797494,0.9987398,0.0001804659
id04309,0.44238546,0.21317056,0.344444
id23317,0.0021049697,0.9973717,0.00052335265
id25757,0.018122412,0.9553147,0.026562864
id17088,0.007039177,0.0040571983,0.9889036
id19779,0.017560521,0.0010595355,0.9813799
id26845,0.008900318,0.9549791,0.036120556
id01923,0.8963549,0.051007073,0.05263802
id09394,0.046176136,0.33163363,0.62219024
id25978,0.36491653,0.3127546,0.32232884
id03898,0.7042407,0.1563568,0.13940251
id11967,0.25794968,0.014231713,0.7278186
id14964,0.4707721,0.057353556,0.4718744
id06337,0.0037750183,0.0043112924,0.9919137
id26501,0.030641507,0.0061764307,0.9631821
id20513,0.96451813,0.032315273,0.0031665557
id05044,0.9738524,0.013407357,0.01274025
id07951,0.3901694,0.03293255,0.57689804
id14796,0.2227489,0.14299092,0.6342602
id09780,0.03992113,0.0065394333,0.9535395
id13597,0.98714906,0.00061541353,0.0122355865
id26413,0.9967049,0.001904487,0.001390604
id14007,0.00036301673,0.99961084,2.620614e-05
id01799,0.41878983,0.077794455,0.5034157
id24712,0.09666369,0.30019203,0.6031443
id13156,0.34541944,0.535437,0.11914356
id25468,0.00436754,0.00037696178,0.99525553
id25877,0.68279654,0.064256094,0.25294742
id22485,0.00041151914,0.9995078,8.06831e-05
id09229,0.00817225,0.00062918995,0.9911986
id25687,0.46918938,0.042959116,0.48785147
id12266,0.16050658,0.43727037,0.40222305
id19723,0.97210354,0.0017220399,0.026174486
id03536,0.99814975,0.0017295027,0.00012081551
id24370,0.013948753,0.96603376,0.020017523
id10745,0.0010578991,0.99874926,0.00019284138
id17620,0.46267357,0.07158514,0.46574125
id16290,0.0022918663,0.99720335,0.00050481205
id04325,0.13193989,0.015809704,0.8522504
id23332,0.04932033,0.01376014,0.93691957
id15082,0.0014511716,0.9983192,0.00022963517
id21581,0.0308581,0.0081147,0.96102715
id17460,0.9648604,0.008866528,0.026273103
id17003,0.7961712,0.032962956,0.17086586
id15193,0.0004020694,0.9994246,0.00017332274
id08389,0.4956147,0.047169648,0.4572156
id19831,0.0025006786,0.0002248445,0.99727446
id25627,0.0110555515,0.0012471507,0.9876973
id14051,0.34625515,0.079962246,0.5737826
id00942,0.99090695,0.002470364,0.0066226292
id09184,0.002624417,0.9931716,0.0042040474
id21762,0.59751403,0.38692206,0.015563905
id07390,0.100442186,0.87263834,0.026919492
id25785,0.2447188,0.5232322,0.23204896
id17567,0.0021871205,0.99518824,0.0026245972
id13118,0.0010845733,0.99872667,0.00018876487
id17508,0.0011511178,0.0006065655,0.9982424
id21192,0.96892494,0.00037965758,0.03069543
id27884,0.64334303,0.2707854,0.085871525
id08686,0.014621757,0.94095826,0.044420008
id01360,0.7851769,0.21286438,0.001958815
id13689,0.35788307,0.2811139,0.36100307
id01772,0.5972443,0.097077556,0.30567816
id17507,0.002105373,0.9912293,0.0066653257
id17644,0.839802,0.0670089,0.093189105
id00494,0.8520021,0.12687321,0.021124732
id09881,0.21029326,0.77368295,0.016023783
id02306,0.5201508,0.13518351,0.34466574
id06761,0.9730588,0.018925317,0.008015843
id15045,0.17453724,0.0652135,0.76024926
id05992,0.07309913,0.00064019224,0.9262607
id18245,0.17772742,0.62294924,0.19932334
id01047,0.56662834,0.33440566,0.098966
id23601,0.08140835,0.012024502,0.90656716
id13140,0.77136546,0.075770654,0.15286392
id05280,0.001076578,0.99579644,0.003127009
id03728,0.096235074,0.03174024,0.87202466
id15626,0.75305545,0.0611561,0.1857884
id03086,0.0029213189,0.0034687698,0.99360985
id27898,0.013923502,0.9566253,0.029451242
id05891,0.99947816,0.00025740138,0.0002644329
id02214,0.014641815,0.0029305418,0.98242766
id17274,0.93694395,0.037942484,0.02511362
id09359,0.61729676,0.015708337,0.3669949
id03320,0.98143506,0.0011369216,0.017428033
id26061,0.9407892,0.008728311,0.05048247
id02869,0.99848133,0.0006296504,0.0008890544
id21891,0.00039536302,0.999561,4.3580214e-05
id06182,0.033351682,0.9251736,0.041474693
id13429,0.0004636157,0.999395,0.00014132031
id15943,0.0070177447,0.0015002866,0.991482
id13008,0.2963857,0.61064976,0.09296451
id08587,0.9531661,0.014660735,0.032173205
id03346,0.95477223,0.044339545,0.0008881629
id02052,0.054051306,0.11970045,0.8262483
id00916,0.068083,0.8745969,0.057320084
id11093,0.15401472,0.49088326,0.35510203
id15190,0.99850744,0.0009112037,0.0005813512
id23076,0.13649374,0.44790515,0.4156011
id25738,0.000749029,0.9991565,9.4445335e-05
id21546,0.0024732267,0.0010639188,0.9964629
id17764,0.9875579,0.0014387988,0.011003342
id11990,0.76464903,0.2318779,0.0034730744
id21050,0.043804206,0.1943359,0.7618599
id18324,0.30720848,0.06778081,0.6250107
id20690,0.7608825,0.14983094,0.089286536
id19799,0.016252808,0.0016391218,0.98210806
id12658,0.8116867,0.144698,0.043615293
id03781,0.017006934,0.006339515,0.9766535
id04870,0.07564421,0.8800953,0.04426047
id20596,0.0034320443,0.9948496,0.0017183074
id26849,0.9988519,0.0002794334,0.00086861115
id00600,0.05993177,0.9169954,0.023072792
id11902,0.79839677,0.12488773,0.07671551
id19219,0.997256,0.00086344365,0.0018805875
id14788,0.0014466455,0.99812263,0.00043066186
id22482,0.0025349746,0.9957612,0.001703778
id15378,0.004154801,0.9948014,0.001043857
id14696,0.0028832664,0.9962902,0.0008265559
id17359,0.17231601,0.07322473,0.75445926
id16190,0.8096757,0.06483886,0.12548545
id21285,0.68473095,0.067511626,0.24775743
id06812,0.96106625,0.022474222,0.016459499
id15579,0.001238913,0.0032797137,0.9954814
id26672,0.99799526,0.0015381513,0.0004666497
id09842,0.053333353,0.7937847,0.15288195
id06045,0.9967811,0.002201159,0.0010177634
id21233,0.99202204,0.0046613147,0.0033166711
id16227,0.978646,0.016936228,0.004417782
id17437,0.0047760108,0.096339524,0.8988844
id02309,0.9392338,0.056861565,0.0039046553
id18232,0.0010570657,0.0003707316,0.99857223
id23419,0.007425685,0.0007152099,0.99185914
id11924,0.9960412,0.0007176155,0.00324119
id12263,0.9977658,0.0018133539,0.0004208393
id16734,0.78427905,0.03607956,0.17964138
id07989,0.98141575,0.012101854,0.0064824205
id24633,0.011924268,0.20183806,0.78623766
id19770,0.94128263,0.0113065345,0.04741085
id05094,0.3224709,0.09916699,0.57836205
id07252,0.97448,0.020286608,0.0052334247
id12536,0.97723514,0.01170807,0.011056809
id24324,0.9144395,0.00733877,0.07822177
id25546,0.36786902,0.049830656,0.5823003
id24732,0.9922151,0.0038570606,0.003927832
id07280,0.30292836,0.58232975,0.114741914
id23268,0.84670705,0.0723834,0.08090959
id18050,0.1144168,0.010584721,0.8749985
id19360,0.9950035,0.004453841,0.00054261036
id00456,0.11147591,0.8357999,0.052724235
id14069,0.013825941,0.98498267,0.0011913239
id24965,0.0005303334,0.999303,0.00016672918
id13245,0.35464534,0.030338263,0.61501634
id22515,0.00068905536,0.9991216,0.00018934949
id11332,0.9836633,0.0020533805,0.014283323
